WGS84 UTM 19N
72.14336204202846 30.215234405361116 130.962
83.64031300658826 27.05620514601469 130.987
95.00056599813979 23.94163850042969 130.987
106.55287516472163 20.767807881347835 130.989
118.06742209044751 17.605392115190625 130.996
129.13293764402624 14.571972856298089 130.986
140.56673297577072 11.433183937333524 130.98
151.7327487883158 8.348826494067907 130.995
163.7029609172605 5.292436336167157 131.066
170.32943745952798 4.1487205140292645 130.976
175.72318786289543 4.553963288664818 130.902
180.1952329664491 7.217602156102657 130.916
183.2129240645445 11.574991658329964 130.912
185.52881772303954 16.834667798131704 130.879
187.1354575813748 22.532186538912356 131.044
186.6958119534538 27.217577263712883 130.92
183.6991851903731 30.90948823094368 130.99
179.55857525020838 32.96991323400289 130.977
174.42191943409853 34.589812722057104 130.91
168.3969624072779 36.40286937728524 130.93
161.07110492745414 38.53658723458648 130.913
152.54316647793166 40.963148133829236 130.905
143.5660957756918 43.461925205774605 130.899
133.83984323649202 46.142143012955785 130.917
123.39471161284018 49.04625971894711 130.897
112.7055693467264 51.99954079836607 130.906
101.55133432993898 55.055780169554055 130.913
90.49029492028058 58.11524264328182 130.873
79.08095894032158 61.26594377029687 130.862
67.05080010776874 64.56253206636757 130.878
55.800981462642085 67.63147670123726 130.851
44.547783032641746 70.75429851934314 130.895
33.293910949490964 73.85337954107672 130.909
21.458154597552493 77.06714911013842 130.937
10.613921657088213 80.05949658714235 130.973
-1.0538780182250775 83.28839944768697 130.983
-12.582724616397172 86.43615527637303 130.964
-24.008261569892056 89.5489926636219 130.925
-35.051420006668195 92.58076123241335 130.943
-46.73956648481544 95.81380942836404 130.938
-57.690676978440024 98.82940331473947 130.903
-69.0218688484747 101.9537105159834 130.89
-80.36565471894573 105.09013094659895 130.868
-92.157418576302 108.36064589768648 130.89
-103.5762264400255 111.52655132859945 130.888
-113.86556587793166 114.36387426685542 131.082
-121.06277702277293 116.85739319212735 130.961
-125.1010919980472 119.66614224202931 130.925
-127.12623939663172 124.17316342052072 131.003
-126.91685822134605 129.36938458308578 130.972
-125.52620790200308 134.5773363308981 130.977
-123.2272919327952 140.1164438771084 131.092
-119.8333001829451 144.0114699602127 131.008
-115.19930277613457 145.5871401419863 131.031
-109.7756932642078 145.14258313924074 131.003
-104.31974817474838 143.90716102346778 130.964
-97.50001838733442 142.12468975689262 130.963
-89.8339453235385 140.01155229005963 130.969
-81.15632357686991 137.62302180659026 130.966
-71.60638865892543 134.9691711999476 130.978
-62.13836057699518 132.339732456021 130.988
