WGS84 UTM 19N
-19.45126544224331 13.934688120149076 26.52
-23.841152754670475 11.67608687095344 26.539
-27.956152802391443 9.55015202704817 26.53
-32.12526588747278 7.45630347635597 26.537
-36.37016008445062 5.3456530794501305 26.512
-44.844110303674825 1.1178295006975532 26.507
-40.74205159948906 3.1761527145281434 26.513
-49.0446471987525 -0.9506103210151196 26.539
-53.54533741710475 -3.1573117803782225 26.549
-57.67146141565172 -5.0669502299278975 26.567
-61.323498785845004 -6.21885778196156 26.625
-63.611175056314096 -6.244305869564414 26.506
-65.02685274463147 -4.687766379676759 26.546
-65.41293578204932 -3.0680861389264464 26.53
-64.1363645256497 -1.782252379693091 26.496
-62.13875263900263 -0.741087818518281 26.495
-59.22995112836361 0.7856068396940827 26.486
-55.075277133029886 2.947660724632442 26.518
-50.63478470023256 5.220530001446605 26.54
-46.54358700069133 7.3037841925397515 26.513
-42.30643101327587 9.476325747556984 26.533
-38.06955656129867 11.636531642638147 26.543
-33.9448786850553 13.685088975355029 26.524
-29.70614409574773 15.826740961521864 26.528
-25.45557578187436 17.986644707620144 26.53
-21.217055660963524 20.119048096239567 26.529
-17.101243828306906 22.18015972338617 26.54
-12.849375596037135 24.29683575965464 26.542
-8.62048579310067 26.407861205749214 26.54
-4.356925918953493 28.53662248328328 26.548
-0.2942751875380054 30.571169584989548 26.555
3.930457627517171 32.700812900438905 26.554
8.136570276808925 34.81544872652739 26.555
12.3059330903925 36.92165883164853 26.562
16.5515590980649 39.06626801285893 26.56
20.739185747341253 41.172070330008864 26.561
25.159825739334337 43.37753941491246 26.559
29.37284569966141 45.49511751905084 26.569
33.15613792149816 47.70572995021939 26.601
35.51786360726692 49.6953927045688 26.587
36.06207346136216 51.13048903364688 26.519
35.09608431358356 52.87127577699721 26.524
33.3107437393046 53.63992674648762 26.504
31.194073865306564 53.09211820550263 26.5
28.9151178355678 52.0356807038188 26.471
25.556258006196003 50.40801746305078 26.471
21.12033381796209 48.233754768036306 26.543
16.77153319795616 46.07295718137175 26.518
12.75948495452758 44.052688212133944 26.502
8.50777622370515 41.94216612074524 26.532
4.19107778405305 39.786823000758886 26.545
-0.15780335915042087 37.622951169498265 26.543
-8.437566432869062 33.49254085402936 26.538
-4.18785198032856 35.61544263456017 26.56
-12.69441323587671 31.35745822172612 26.54
-16.793954179272987 29.308321125805378 26.534
-20.92069217178505 27.26905921753496 26.534
-25.44786908419337 25.0012170067057 26.547
-29.51094920129981 22.94817702844739 26.548
-33.8583350306144 20.75034411996603 26.53
-37.89331949991174 18.72753507923335 26.539
-42.14132913283538 16.579925382509828 26.551
-46.41674517339561 14.432937513105571 26.541
-50.81480037403526 12.217743051238358 26.531
-54.702247513632756 10.25333130452782 26.514
-59.01469784718938 8.085584949702024 26.506
-63.24506214977009 6.011655538342893 26.542
-66.77823833824368 4.2552714087069035 26.544
-69.02818329783622 3.0685917250812054 26.533
-70.42388989357278 2.374900351278484 26.565
-71.25313127203844 1.9770174184814095 26.584
-71.53569313581102 1.9093372579663992 26.577
-71.67311318498105 1.9957685573026538 26.585
-71.7261948257219 1.9722794024273753 26.585
